int,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,km2,m,frac,frac,MCM,MCM,1-100,1-100,1-100,1-100,1-100,frac,frac,frac,Frac,frac,frac,fact,fact
WatProvID,RES_INIT,GWT_INIT,GWT_RECH,INFORMAL,RES_FLO,RES_MAX,GWT_MAX,ENV_FRAC,DOM_CONS_F,DOM_REU,IRR_REU,IND_CONS_F,IND_REU,ENV_USE,AREA_WP,HP_ELV,HP_FAC,HP_EFF,RES_extra,DESAL,DOM_PRI,IND_PRI,IRR_PRI,ENV_PRI,DWN_PRI,IRR_CONS_F,URB_DEM,IND_DEM,IRR_AREA,Ext_User,DWN_DEM,Calibration,IRR_COR
116,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,90416.6,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0
117,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,139599,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.1
118,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,116668,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.1
119,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,10734.3,50,1,0.75,0,-999,99,99,99,99,99,0.81,1,1,1,0,0,1.02,0
120,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,56702.9,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.1
121,0.8,0.7,0.05,0,0.0094,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,51519.1,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.39524525
122,0.8,0.7,0.05,0,0.0001,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,175013,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,1.48225
123,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,19043.5,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0
124,0.8,0.7,0.05,0,0.1731,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,5872.93,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0
125,0.8,0.7,0.05,0,0.202,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,55850.4,50,1,0.75,0,0,99,99,99,99,99,0.81,1,1,1,0,0,1.02,5.7347625
126,0.8,0.7,0.05,0,0.0532,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,18320.7,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,10
127,0.8,0.7,0.05,0,0.3296,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,43754,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.6564195
128,0.8,0.7,0.05,0,0.2043,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,237112,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,2.603925
129,0.8,0.7,0.05,0,0.2954,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,5870.96,50,1,0.75,0,0,99,99,99,99,99,0.79,1,1,1,0,0,1.02,0
130,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,10685.8,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.13916925
131,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,10055.9,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.2325165
132,0.8,0.7,0.05,0,0.0339,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,60043.8,50,1,0.75,0,0,99,99,99,99,99,0.71,1,1,1,0,0,1.02,10
133,0.8,0.7,0.05,0,0.0416,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,85084.9,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,5.33783
134,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,31403.6,50,1,0.75,0,-999,99,99,99,99,99,0.71,1,1,1,0,0,1.02,0.11081175
135,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,33833.6,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,2.22167
136,0.8,0.7,0.05,0,0.154,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,96458.1,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,4.2264175
137,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,36806.3,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.95892975
138,0.8,0.7,0.05,0,0.2842,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,61927.1,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.7181335
139,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,119021,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,1.772285
140,0.8,0.7,0.05,0,0.0012,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,72683.7,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,2.22167
141,0.8,0.7,0.05,0,0.3919,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,31088,50,1,0.75,0,0,99,99,99,99,99,0.72,1,1,1,0,0,1.02,5.53221
142,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,21097.9,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,0.869591,2.8802075
143,0.8,0.7,0.05,0,0.0296,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,56655.4,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,0.869591,10
144,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,208898,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,0.869591,0.1
145,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,97309,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,0.869591,1.2140225
146,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,63923.8,50,1,0.75,0,-999,99,99,99,99,99,0.71,1,1,1,0,0,0.869591,0
147,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,12309.4,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,0.869591,1.129075
148,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,255190,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,0.869591,0.53247325
149,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,155636,50,1,0.75,0,-999,99,99,99,99,99,0.81,1,1,1,0,0,0.869591,0.1
150,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,58065.9,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,0.869591,0.1
151,0.8,0.7,0.05,0,0.0043,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,1574600,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,0.869591,0.1
152,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,598093,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,0.869591,0.17218075
153,0.8,0.7,0.05,0,0.0023,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,922049,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,0.869591,0.1
154,0.8,0.7,0.05,0,0.0215,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,239068,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,0.869591,0.1
155,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,229885,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,0.869591,0.217761
156,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,109886,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,0.869591,1.00E-01
157,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,120121,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,0.869591,0.1
158,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,29543.2,50,1,0.75,0,-999,99,99,99,99,99,0.72,1,1,1,0,0,0.869591,0
159,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,25013.8,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,0.869591,0
160,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,53507,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,0.869591,0
161,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,119452,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,0.869591,0.538343
162,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,15344.7,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,0.869591,0.7528135
163,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,12397.2,50,1,0.75,0,-999,99,99,99,99,99,0.75,1,1,1,0,0,0.869591,0.1
164,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,8356.57,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,0.869591,2.721735
165,0.8,0.7,0.05,0,0.001,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,39359.1,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,0.869591,3.6539725
166,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,26262.9,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,0.869591,8.2300875
167,0.8,0.7,0.05,0,0.0042,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,140299,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,0.869591,2.47274
168,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,376824,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,0.869591,0.1
169,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,81791.8,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,0.869591,0.10725225
170,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,24590.4,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,0.869591,0.1
171,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,101405,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,0.869591,2.0224075
172,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,166918,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,0.869591,1.2414925
173,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,52025.6,50,1,0.75,0,-999,99,99,99,99,99,0.71,1,1,1,0,0,0.869591,0
174,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,55701.3,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.01,1.06018
175,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,43452,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.01,2.346595
176,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,77692.6,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.01,2.963865
177,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,13591.1,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.01,0
178,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,114532,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.01,2.7807575
179,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,7714.94,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.01,0.41904425
180,0.8,0.7,0.05,0,0.1786,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,129784,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.01,1.372475
181,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,53161.4,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.01,2.4854175
182,0.8,0.7,0.05,0,0.021,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,192776,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.01,1.51832
183,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,93477.3,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.01,1.6510125
184,0.8,0.7,0.05,0,0.0492,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,20222.4,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.01,3.0201775
185,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,6453.48,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.01,3.67253
186,0.8,0.7,0.05,0,0.0002,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,445124,50,1,0.75,0,-999,99,99,99,99,99,0.71,1,1,1,0,0,1.088604229,1.2267225
187,0.8,0.7,0.05,0,0.3588,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,134099,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.088604229,1.9958325
188,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,308351,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.088604229,0.1033678
189,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,64886.9,50,1,0.75,0,-999,99,99,99,99,99,0.71,1,1,1,0,0,1.088604229,2.8687675
190,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,33124.8,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.088604229,3.1348125
191,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,80897.3,50,1,0.75,0,-999,99,99,99,99,99,0.71,1,1,1,0,0,1.088604229,2.4407225
192,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,6112.84,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.088604229,0
193,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,11425.5,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.088604229,2.54373
194,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,19566.7,50,1,0.75,0,-999,99,99,99,99,99,0.95,1,1,1,0,0,1.088604229,0.8234635
195,0.8,0.7,0.05,0,0.1436,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,314531,50,1,0.75,0,-999,99,99,99,99,99,0.95,1,1,1,0,0,1.088604229,0.4029775
196,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,225849,50,1,0.75,0,-999,99,99,99,99,99,0.93,1,1,1,0,0,1.088604229,0.587229
197,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,314897,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.088604229,0.32303225
198,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,101294,50,1,0.75,0,-999,99,99,99,99,99,0.95,1,1,1,0,0,1.088604229,6.0099375
199,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,36212.9,50,1,0.75,0,-999,99,99,99,99,99,0.94,1,1,1,0,0,1.088604229,10
200,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,7452.84,50,1,0.75,0,0,99,99,99,99,99,1,1,1,1,0,0,1.02,0
201,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,90051.7,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0
202,0.8,0.7,0.05,0,0.4169,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,91618.7,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,10
203,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,27883.2,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0
204,0.8,0.7,0.05,0,0.0228,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,110366,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,10
205,0.8,0.7,0.05,0,0.0914,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,72701.9,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,4.5810475
206,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,57536.1,50,1,0.75,0,0,99,99,99,99,99,0.71,1,1,1,0,0,1.02,3.322745
207,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,38005.9,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.1
208,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,14506.4,50,1,0.75,0,0,99,99,99,99,99,0.81,1,1,1,0,0,1.02,0.265343
209,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,665.865,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0
210,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,12320.9,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0
211,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,16538.3,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,2.04583
212,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,19212,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,10
213,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,101506,50,1,0.75,0,0,99,99,99,99,99,0.94,1,1,1,0,0,1.02,0.2213775
214,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,189172,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,1.300635
215,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,1582.4,50,1,0.75,0,0,99,99,99,99,99,0.86,1,1,1,0,0,1.02,10
216,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,11165.1,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,1.90544
217,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,69333.8,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.12027375
218,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,55342.4,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.25132825
219,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,10782.7,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.357212
220,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,9967.21,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0
221,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,54584.1,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,10
222,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,379440,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,3.4056375
223,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,549804,50,1,0.75,0,0,99,99,99,99,99,0.83,1,1,1,0,0,1.02,0.39091375
224,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,64583.9,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.77300625
225,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,121708,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,3.0068525
226,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,90131.6,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.3092315
227,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,93212.8,50,1,0.75,0,-999,99,99,99,99,99,0.81,1,1,1,0,0,1.02,0.31550275
228,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,30020.6,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.21277275
229,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,71545.7,50,1,0.75,0,0,99,99,99,99,99,0.93,1,1,1,0,0,1.02,1.90544
230,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,71029.9,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.1
231,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,98621.8,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.1
232,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,7535.18,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,1.992195
233,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,20666.9,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.22159175
234,0.8,0.7,0.05,0,0.1043,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,49810,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,1.5953975
235,0.8,0.7,0.05,0,0.032,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,106496,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.1
236,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,8904.51,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.54610525
237,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,60251.1,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,0
238,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,95272.6,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,0
239,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,43563.3,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,1.0861025
240,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,155.805,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0
241,0.8,0.7,0.05,0,0.0615,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,310884,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.1
242,0.8,0.7,0.05,0,0.0354,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,55171.4,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,1.34229
243,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,5716.05,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,1.8589075
244,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,100014,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0
245,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,225.485,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0
246,0.8,0.7,0.05,0,0.419,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,89025,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.1
247,0.8,0.7,0.05,0,0.5828,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,44194.7,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.15602825
